2018-02-02,1477.3900146484,1498.0,1414.0,1429.9499511719,up
2018-02-05,1402.6199951172,1458.9799804688,1320.7199707031,1390.0,down
2018-02-06,1361.4599609375,1443.9899902344,1351.7900390625,1442.8399658203,up
2018-02-07,1449.0,1460.9899902344,1415.1500244141,1416.7800292969,down
2018-02-08,1429.6800537109,1433.75,1349.9399414062,1350.5,down
2018-02-09,1373.4899902344,1383.5,1265.9300537109,1339.5999755859,down
2018-02-12,1364.6700439453,1393.8100585938,1344.0100097656,1386.2299804688,up
2018-02-13,1385.9300537109,1419.7199707031,1383.5300292969,1414.5100097656,up
2018-02-14,1406.25,1452.0600585938,1403.3599853516,1451.0500488281,up
2018-02-15,1466.8900146484,1468.9399414062,1436.8399658203,1461.7600097656,up
2018-02-16,1457.3699951172,1465.8000488281,1446.5600585938,1448.6899414062,down
2018-02-20,1446.4899902344,1488.7700195312,1446.4899902344,1468.3499755859,up
2018-02-21,1485.0,1503.4899902344,1478.9200439453,1482.9200439453,up
2018-02-22,1495.3599853516,1502.5400390625,1475.7600097656,1485.3399658203,up
2018-02-23,1495.3399658203,1500.0,1486.5,1500.0,up
2018-02-26,1509.1999511719,1522.8399658203,1507.0,1521.9499511719,up
2018-02-27,1524.5,1526.7800292969,1507.2099609375,1511.9799804688,down
2018-02-28,1519.5100097656,1528.6999511719,1512.0,1512.4499511719,up
2018-03-01,1513.5999755859,1518.4899902344,1465.0,1493.4499511719,down
2018-03-02,1469.0999755859,1501.0500488281,1455.0100097656,1500.25,up
2018-03-05,1494.2399902344,1525.3800048828,1481.0,1523.6099853516,up
2018-03-06,1533.1999511719,1542.1300048828,1528.0,1537.6400146484,up
2018-03-07,1526.5200195312,1545.9000244141,1522.5100097656,1545.0,up
2018-03-08,1550.0,1554.8800048828,1545.25,1551.8599853516,up
2018-03-09,1563.5,1578.9399414062,1559.0799560547,1578.8900146484,up
2018-03-12,1592.5999755859,1605.3299560547,1586.6999511719,1598.3900146484,up
2018-03-13,1615.9599609375,1617.5400390625,1578.0100097656,1588.1800537109,down
2018-03-14,1597.0,1606.4399414062,1590.8900146484,1591.0,up
2018-03-15,1595.0,1596.9100341797,1578.1099853516,1582.3199462891,down
2018-03-16,1583.4499511719,1589.4399414062,1567.5,1571.6800537109,down
2018-03-19,1554.5300292969,1561.6600341797,1525.3499755859,1544.9300537109,down
2018-03-20,1550.3399658203,1587.0,1545.4100341797,1586.5100097656,up
2018-03-21,1586.4499511719,1590.0,1563.1700439453,1581.8599853516,down
2018-03-22,1565.4699707031,1573.8499755859,1542.4000244141,1544.9200439453,down
2018-03-23,1539.0100097656,1549.0200195312,1495.3599853516,1495.5600585938,down
2018-03-26,1530.0,1556.9899902344,1499.25,1555.8599853516,up
2018-03-27,1572.4000244141,1575.9699707031,1482.3199462891,1497.0500488281,down
2018-03-28,1447.0,1455.9000244141,1386.1700439453,1431.4200439453,down
2018-03-29,1406.0,1455.4699707031,1365.1999511719,1447.3399658203,up
2018-04-02,1417.6199951172,1421.3599853516,1355.0,1371.9899902344,down
2018-04-03,1391.3800048828,1414.0,1355.3299560547,1392.0500488281,up
2018-04-04,1358.2399902344,1415.3900146484,1352.8800048828,1410.5699462891,up
2018-04-05,1441.9899902344,1459.5600585938,1427.0699462891,1451.75,up
2018-04-06,1429.9699707031,1452.5,1400.2600097656,1405.2299804688,down
2018-04-09,1425.0300292969,1438.4799804688,1402.5699462891,1406.0799560547,up
2018-04-10,1431.9899902344,1438.3800048828,1415.6999511719,1436.2199707031,up
2018-04-11,1439.4399414062,1448.7800292969,1424.8900146484,1427.0500488281,down
2018-04-12,1439.5,1452.1199951172,1435.0600585938,1448.5,up
2018-04-13,1449.1400146484,1459.7800292969,1424.5200195312,1430.7900390625,down
2018-04-16,1445.0,1447.0,1427.4799804688,1441.5,up
2018-04-17,1462.3000488281,1507.1899414062,1457.0200195312,1503.8299560547,up
2018-04-18,1514.6500244141,1533.8000488281,1504.1099853516,1527.8399658203,up
